product_id,category_id,sku,product_name,brand,unit_price,cost_price,rating
641,3,SKU-03-00641,Philips Saepe Quae,Philips,15002.6,11434.42,3.7
642,19,SKU-19-00642,Sony Tenetur Vitae,Sony,11706.29,9255.43,2.8
643,19,SKU-19-00643,Tata Impedit Possimus,Tata,22671.82,18097.18,3.8
644,2,SKU-02-00644,Samsung Error Officia,Samsung,8431.69,6189.33,3.5
645,5,SKU-05-00645,Sony Dolorem Dolorum,Sony,35764.06,23285.89,3.9
646,30,SKU-30-00646,Reliance Fugiat Explicabo,Reliance,24823.25,18542.58,3.3
647,14,SKU-14-00647,Reliance Sint Sint,Reliance,12274.6,8066.38,3.9
648,4,SKU-04-00648,Boat Atque Suscipit,Boat,19795.44,16865.81,3.1
649,17,SKU-17-00649,Samsung Cupiditate Neque,Samsung,28175.02,23856.58,3.7
650,10,SKU-10-00650,Nike Maiores Minus,Nike,11540.56,8249.79,2.5
651,7,SKU-07-00651,Nike Quam Enim,Nike,18193.22,14138.79,4.1
652,15,SKU-15-00652,Adidas Sapiente Rerum,Adidas,20351.2,14833.1,4.4
653,7,SKU-07-00653,Reliance Laudantium Repellat,Reliance,33606.28,22521.04,3.1
654,1,SKU-01-00654,Puma Explicabo Cupiditate,Puma,969.13,695.37,4.1
655,23,SKU-23-00655,Samsung Culpa Nostrum,Samsung,27362.25,23779.66,4.1
656,28,SKU-28-00656,Reliance Minima Possimus,Reliance,21790.5,18207.65,3.8
657,8,SKU-08-00657,Puma Fugiat Totam,Puma,14537.16,12351.52,5.0
658,23,SKU-23-00658,Nike Cum Facilis,Nike,3780.57,2416.36,4.7
659,17,SKU-17-00659,Puma Magni Inventore,Puma,23125.69,17551.09,4.9
660,3,SKU-03-00660,OnePlus Facilis Exercitationem,OnePlus,3000.84,2479.87,4.5
661,3,SKU-03-00661,OnePlus Rerum Labore,OnePlus,19161.67,14238.74,4.9
662,8,SKU-08-00662,Nike Repellat Laboriosam,Nike,8523.86,6598.67,4.5
663,23,SKU-23-00663,Reliance Voluptatum Quasi,Reliance,11132.71,8223.66,3.1
664,7,SKU-07-00664,Sony Ab Maxime,Sony,27584.68,19520.43,2.9
665,6,SKU-06-00665,Philips Officiis Aut,Philips,15601.65,11704.77,3.8
666,25,SKU-25-00666,LG Esse Quis,LG,15422.77,11352.74,4.6
667,3,SKU-03-00667,Sony Placeat Vero,Sony,26007.1,20209.16,4.3
668,20,SKU-20-00668,Samsung Eum Natus,Samsung,8374.42,5454.02,2.9
669,23,SKU-23-00669,LG Alias Voluptate,LG,32162.58,24213.16,2.6
670,10,SKU-10-00670,Nike Quam Quis,Nike,25203.78,20520.23,4.9
671,28,SKU-28-00671,Philips Aspernatur Unde,Philips,19486.45,13943.25,2.7
672,4,SKU-04-00672,Sony Asperiores Quas,Sony,3679.52,3124.19,4.5
673,8,SKU-08-00673,Sony Ab Porro,Sony,6695.89,5033.51,4.2
674,21,SKU-21-00674,Apple Recusandae Ad,Apple,18490.27,14599.86,4.5
675,1,SKU-01-00675,Apple Soluta Et,Apple,7238.02,5023.98,4.5
676,3,SKU-03-00676,Adidas Dolor Sint,Adidas,4959.66,3150.94,2.6
677,30,SKU-30-00677,OnePlus Est Assumenda,OnePlus,16067.06,10885.59,3.7
678,13,SKU-13-00678,Tata Dolorum Quidem,Tata,14040.57,10723.93,4.8
679,9,SKU-09-00679,Nike Laudantium Assumenda,Nike,13636.01,11205.68,4.0
680,20,SKU-20-00680,LG Doloribus Libero,LG,22290.6,16217.23,4.7
681,16,SKU-16-00681,Samsung Illo Veritatis,Samsung,3020.62,2284.27,3.5
682,21,SKU-21-00682,Boat Dolorum Omnis,Boat,10069.28,6303.78,3.9
683,1,SKU-01-00683,Puma Quidem Quaerat,Puma,25667.63,19569.7,3.9
684,16,SKU-16-00684,Adidas Praesentium Fuga,Adidas,31409.86,22825.66,3.5
685,6,SKU-06-00685,Samsung Laboriosam Pariatur,Samsung,10038.48,8040.05,4.7
686,25,SKU-25-00686,Nike Sit Quod,Nike,2488.33,1558.92,3.8
687,25,SKU-25-00687,OnePlus Repellendus Cumque,OnePlus,39691.68,24990.18,2.8
688,22,SKU-22-00688,LG Optio Deleniti,LG,10221.51,6736.52,4.8
689,2,SKU-02-00689,LG Sequi Doloribus,LG,22982.96,14434.73,3.5
690,30,SKU-30-00690,Sony Doloribus Iste,Sony,6353.46,4484.9,4.5
691,23,SKU-23-00691,Adidas Quo Laborum,Adidas,26576.95,22858.1,4.3
692,19,SKU-19-00692,OnePlus Voluptatibus Veniam,OnePlus,5736.83,3638.35,4.6
693,26,SKU-26-00693,Philips Eius Enim,Philips,16713.06,13598.9,2.6
694,2,SKU-02-00694,LG Expedita Vel,LG,17478.85,15081.4,3.7
695,11,SKU-11-00695,OnePlus Voluptatibus Consequatur,OnePlus,6184.37,5116.46,4.3
696,30,SKU-30-00696,Adidas Tempore Reiciendis,Adidas,1925.6,1582.94,4.3
697,5,SKU-05-00697,Apple Minima Suscipit,Apple,32556.0,21177.37,4.9
698,12,SKU-12-00698,Reliance Optio Tenetur,Reliance,31279.99,23553.89,2.8
699,10,SKU-10-00699,Adidas Iure Itaque,Adidas,4270.2,3497.65,4.9
700,26,SKU-26-00700,Tata Tempora Beatae,Tata,34640.7,24020.49,2.9
701,18,SKU-18-00701,Reliance Eligendi Quam,Reliance,31733.76,22251.05,3.4
702,22,SKU-22-00702,OnePlus Harum Quisquam,OnePlus,26907.04,20379.91,4.3
703,10,SKU-10-00703,Sony Exercitationem Praesentium,Sony,5207.34,4524.94,4.3
704,19,SKU-19-00704,Puma Saepe Tempore,Puma,31859.23,21283.85,3.9
705,6,SKU-06-00705,OnePlus Nulla Nobis,OnePlus,12147.43,8023.6,4.0
706,21,SKU-21-00706,OnePlus Quos Asperiores,OnePlus,3697.35,2692.34,3.3
707,3,SKU-03-00707,LG Aliquam Aspernatur,LG,11301.94,8735.57,4.1
708,3,SKU-03-00708,Reliance Nobis Temporibus,Reliance,24809.17,16783.61,3.3
709,1,SKU-01-00709,Nike Sint Inventore,Nike,7779.13,5321.14,3.4
710,26,SKU-26-00710,Apple Nobis Odio,Apple,21134.87,18038.3,3.6
711,14,SKU-14-00711,Sony Eligendi Nam,Sony,30353.46,22125.34,3.4
712,18,SKU-18-00712,Puma Similique Consequuntur,Puma,3585.93,2625.57,4.7
713,21,SKU-21-00713,Tata Laborum Mollitia,Tata,7735.57,5717.01,4.5
714,2,SKU-02-00714,Nike Ad Tenetur,Nike,760.43,599.94,2.8
715,11,SKU-11-00715,Sony Molestiae Explicabo,Sony,27149.04,22209.49,2.7
716,29,SKU-29-00716,Apple Sint Labore,Apple,13567.53,8514.97,4.7
717,23,SKU-23-00717,Samsung Facilis Fuga,Samsung,15654.36,10839.95,4.0
718,14,SKU-14-00718,Sony Deserunt Eum,Sony,1862.16,1433.54,4.9
719,14,SKU-14-00719,Reliance Odit Ducimus,Reliance,21770.39,13897.4,3.9
720,22,SKU-22-00720,Nike Ipsa Odit,Nike,8955.02,7505.28,3.5
721,18,SKU-18-00721,Philips Aperiam Omnis,Philips,5150.26,3924.39,3.6
722,10,SKU-10-00722,Tata Neque Vel,Tata,21400.38,15664.76,2.7
723,7,SKU-07-00723,Sony Expedita Sit,Sony,25420.43,15990.95,3.7
724,4,SKU-04-00724,Nike Quidem Laboriosam,Nike,26752.88,19643.43,4.7
725,9,SKU-09-00725,Apple Quos Vero,Apple,21299.42,16082.47,3.4
726,13,SKU-13-00726,Adidas Minus Mollitia,Adidas,5553.09,4745.92,3.6
727,9,SKU-09-00727,LG Harum Unde,LG,29402.47,20943.26,2.9
728,23,SKU-23-00728,Tata Rem Quas,Tata,3638.12,2507.9,4.5
729,14,SKU-14-00729,OnePlus Quisquam Quibusdam,OnePlus,6788.04,5765.07,3.5
730,17,SKU-17-00730,Puma Ab Sequi,Puma,35230.65,24144.13,4.8
731,19,SKU-19-00731,LG Molestiae Vel,LG,14177.67,11958.93,4.8
732,23,SKU-23-00732,Samsung Dolorum Dolorum,Samsung,19599.2,12602.33,4.5
733,22,SKU-22-00733,OnePlus Voluptate Vel,OnePlus,5948.2,3771.45,3.6
734,6,SKU-06-00734,LG Consequuntur Numquam,LG,24414.04,20230.67,3.6
735,22,SKU-22-00735,Puma Quasi Dicta,Puma,7795.03,5127.79,2.9
736,20,SKU-20-00736,Nike Cum Sit,Nike,11908.8,8061.76,4.5
737,3,SKU-03-00737,Puma Excepturi Tempora,Puma,19512.87,13953.47,4.6
738,17,SKU-17-00738,Philips Ad Id,Philips,26505.55,22937.33,4.3
739,19,SKU-19-00739,Boat Voluptatibus Accusantium,Boat,23489.16,19563.97,2.9
740,19,SKU-19-00740,OnePlus Temporibus Sequi,OnePlus,23142.66,14608.66,2.8
741,4,SKU-04-00741,OnePlus Unde Vero,OnePlus,29335.95,19510.66,4.7
742,29,SKU-29-00742,Adidas Earum Iste,Adidas,27863.63,21959.55,4.1
743,19,SKU-19-00743,OnePlus Ipsa Ullam,OnePlus,14581.18,11878.86,3.5
744,20,SKU-20-00744,OnePlus Ipsa Tempora,OnePlus,22692.68,17052.24,3.5
745,29,SKU-29-00745,Adidas Quis Nesciunt,Adidas,20271.45,17293.79,3.7
746,9,SKU-09-00746,Adidas Vero Et,Adidas,916.46,603.8,3.3
747,9,SKU-09-00747,Philips Assumenda Natus,Philips,31307.27,21470.05,4.9
748,8,SKU-08-00748,Sony Explicabo Quaerat,Sony,11256.75,7581.96,4.4
749,11,SKU-11-00749,Nike Cum Doloribus,Nike,25951.78,18247.11,2.7
750,15,SKU-15-00750,LG Inventore Enim,LG,30456.87,22844.48,3.7
751,17,SKU-17-00751,Adidas Perspiciatis Eos,Adidas,28388.24,20543.33,2.9
752,10,SKU-10-00752,Reliance Ut Amet,Reliance,15403.49,12719.2,4.6
753,29,SKU-29-00753,OnePlus Optio Repudiandae,OnePlus,1015.13,820.81,4.6
754,27,SKU-27-00754,Samsung Iste Minima,Samsung,8555.72,6312.31,4.8
755,23,SKU-23-00755,LG Neque Veritatis,LG,10525.5,6922.04,3.8
756,21,SKU-21-00756,Apple Provident Earum,Apple,21477.92,17061.24,3.7
757,15,SKU-15-00757,Sony Maxime Deserunt,Sony,32748.61,24016.96,3.9
758,12,SKU-12-00758,Sony Ullam Corporis,Sony,26540.62,20957.58,4.6
759,3,SKU-03-00759,Nike Quas Culpa,Nike,918.55,783.52,4.6
760,25,SKU-25-00760,LG Soluta Libero,LG,30904.9,21442.07,4.2
761,9,SKU-09-00761,Tata Minima Perspiciatis,Tata,11934.15,10296.73,4.5
762,25,SKU-25-00762,Tata Voluptatibus Quod,Tata,501.69,321.56,4.1
763,20,SKU-20-00763,Samsung Nobis Asperiores,Samsung,8075.35,5671.87,4.9
764,23,SKU-23-00764,Reliance Sint Incidunt,Reliance,21591.15,16104.23,3.4
765,12,SKU-12-00765,Philips Quam Cupiditate,Philips,8669.78,6374.77,4.2
766,27,SKU-27-00766,OnePlus Neque Quo,OnePlus,11947.37,9989.1,3.8
767,22,SKU-22-00767,Adidas Necessitatibus Adipisci,Adidas,19954.54,14080.28,3.2
768,22,SKU-22-00768,Apple Autem Quod,Apple,15739.94,12095.29,3.2
769,11,SKU-11-00769,Nike Nesciunt Adipisci,Nike,9705.71,6602.56,4.7
770,10,SKU-10-00770,LG Magnam Facere,LG,5728.64,3833.24,4.7
771,26,SKU-26-00771,OnePlus Ad Consectetur,OnePlus,13147.8,10162.05,2.8
772,1,SKU-01-00772,Tata Maxime Blanditiis,Tata,16017.99,12484.58,4.8
773,13,SKU-13-00773,Puma Architecto Voluptates,Puma,26050.47,18444.63,5.0
774,27,SKU-27-00774,LG Ipsam Minus,LG,12716.73,8644.86,4.2
775,21,SKU-21-00775,Philips Ipsum Aliquid,Philips,32928.21,22672.51,3.8
776,28,SKU-28-00776,Sony Commodi Cum,Sony,32482.14,21031.9,3.0
777,4,SKU-04-00777,Philips Beatae Praesentium,Philips,4161.13,3285.81,4.5
778,25,SKU-25-00778,Sony Veritatis Voluptates,Sony,36815.54,23678.39,4.1
779,8,SKU-08-00779,Adidas Ipsum Libero,Adidas,8729.88,5660.87,3.6
780,29,SKU-29-00780,Adidas Vel Ut,Adidas,13223.2,9354.89,3.7
781,4,SKU-04-00781,Philips Quibusdam Blanditiis,Philips,2062.15,1436.56,4.0
782,20,SKU-20-00782,Apple Repudiandae In,Apple,14675.14,11858.27,2.8
783,22,SKU-22-00783,Puma At Fugit,Puma,17758.07,13292.98,4.7
784,5,SKU-05-00784,Sony Officiis Ad,Sony,32356.53,24809.46,5.0
785,29,SKU-29-00785,Philips Atque Officiis,Philips,5639.02,3666.28,3.0
786,3,SKU-03-00786,Philips Aperiam Temporibus,Philips,13361.56,8382.47,3.3
787,2,SKU-02-00787,Samsung Ipsam Laboriosam,Samsung,14129.55,11356.13,4.4
788,19,SKU-19-00788,Sony Soluta Nobis,Sony,18357.12,12290.47,2.7
789,20,SKU-20-00789,Puma Beatae Nemo,Puma,21136.45,15873.84,4.9
790,13,SKU-13-00790,Samsung Odio Molestias,Samsung,1288.53,1039.36,3.4
791,1,SKU-01-00791,Adidas In Quasi,Adidas,26314.65,18945.51,2.5
792,1,SKU-01-00792,Tata Harum Laudantium,Tata,22991.82,18366.72,4.7
793,10,SKU-10-00793,Sony Iusto Magnam,Sony,3657.96,2657.43,3.3
794,3,SKU-03-00794,Samsung Cupiditate Expedita,Samsung,9638.87,7525.24,4.3
795,20,SKU-20-00795,Boat Eaque Odio,Boat,13190.25,8512.1,5.0
796,11,SKU-11-00796,Philips Ad Magnam,Philips,11169.12,9045.35,4.9
797,30,SKU-30-00797,Puma Corporis Consequuntur,Puma,720.81,576.21,5.0
798,7,SKU-07-00798,Reliance Explicabo Quae,Reliance,889.1,645.64,2.8
799,23,SKU-23-00799,Tata Quae Eius,Tata,26144.58,19823.97,4.1
800,25,SKU-25-00800,Boat Praesentium Dolores,Boat,22132.11,15616.06,2.6
801,4,SKU-04-00801,Tata Incidunt Repellendus,Tata,24511.37,20919.39,2.8
802,15,SKU-15-00802,Puma Sequi Sapiente,Puma,4015.53,3177.52,4.3
803,7,SKU-07-00803,Reliance Porro Iste,Reliance,19823.08,17174.93,3.6
804,4,SKU-04-00804,Tata Tenetur Cumque,Tata,18673.03,13055.7,4.3
805,14,SKU-14-00805,Apple Possimus Non,Apple,18332.86,12838.46,3.2
806,26,SKU-26-00806,Apple Dicta Maxime,Apple,17791.66,12493.7,4.4
807,27,SKU-27-00807,Boat Cumque Ea,Boat,31899.1,24330.68,3.5
808,6,SKU-06-00808,Samsung Blanditiis Cupiditate,Samsung,21443.24,13748.66,4.2
809,16,SKU-16-00809,Adidas Laudantium Assumenda,Adidas,6864.13,5939.18,2.7
810,4,SKU-04-00810,OnePlus Adipisci Ea,OnePlus,20397.2,16758.65,2.7
811,17,SKU-17-00811,Apple Fugiat Nihil,Apple,21660.01,18116.73,3.1
812,8,SKU-08-00812,Philips Itaque Eaque,Philips,31718.1,24717.78,3.7
813,4,SKU-04-00813,Sony Aperiam Facere,Sony,33531.92,21866.1,3.4
814,22,SKU-22-00814,Adidas Dicta Eos,Adidas,12871.82,10707.28,4.6
815,29,SKU-29-00815,Samsung Itaque Rerum,Samsung,413.19,340.84,4.1
816,11,SKU-11-00816,Adidas Tempore In,Adidas,35345.81,22373.74,3.2
817,24,SKU-24-00817,Apple Eos Nam,Apple,12231.4,9378.29,2.8
818,13,SKU-13-00818,Philips Assumenda Autem,Philips,9091.14,6868.64,4.6
819,26,SKU-26-00819,Puma Tenetur Eius,Puma,24524.38,16256.28,2.8
820,23,SKU-23-00820,Reliance Magnam Odio,Reliance,2456.08,1560.3,2.9
821,14,SKU-14-00821,OnePlus Optio Doloribus,OnePlus,17039.05,12118.6,3.6
822,20,SKU-20-00822,Puma Sunt Vel,Puma,27791.37,19501.19,4.7
823,29,SKU-29-00823,Reliance Quo Ab,Reliance,29420.58,24338.77,4.8
824,4,SKU-04-00824,Puma Temporibus Quis,Puma,13049.7,11073.13,4.1
825,1,SKU-01-00825,Reliance Facilis Non,Reliance,30109.61,21721.47,4.4
826,24,SKU-24-00826,OnePlus Quaerat Repellat,OnePlus,8970.53,5677.22,4.7
827,17,SKU-17-00827,Boat Magnam Quidem,Boat,24618.33,17237.22,3.6
828,24,SKU-24-00828,LG Quasi Cumque,LG,17528.98,12100.05,4.1
829,5,SKU-05-00829,Boat Debitis Autem,Boat,31813.19,22312.34,2.5
830,30,SKU-30-00830,Sony Eaque Non,Sony,17271.51,12688.63,3.7
831,6,SKU-06-00831,Apple Cupiditate Voluptatibus,Apple,24346.29,18810.61,3.3
832,9,SKU-09-00832,Samsung Molestias Maxime,Samsung,17782.59,12722.54,3.4
833,27,SKU-27-00833,LG Culpa Expedita,LG,2784.65,2062.88,3.9
834,3,SKU-03-00834,Philips Repellendus Odio,Philips,13516.79,11232.0,3.7
835,21,SKU-21-00835,Samsung Rerum Assumenda,Samsung,3546.99,2655.82,3.9
836,1,SKU-01-00836,Apple Ipsam Repellat,Apple,31376.24,19815.4,4.1
837,29,SKU-29-00837,Boat Consequatur Blanditiis,Boat,20371.42,14102.08,3.6
838,11,SKU-11-00838,Adidas Fuga Ratione,Adidas,31336.01,20650.24,4.6
839,11,SKU-11-00839,Boat Rem Reprehenderit,Boat,27275.89,19208.67,4.3
840,12,SKU-12-00840,Reliance Quibusdam Debitis,Reliance,13571.72,11368.06,4.1
841,1,SKU-01-00841,Adidas Nam Minus,Adidas,12834.47,8942.96,4.5
842,18,SKU-18-00842,Boat Fuga Cumque,Boat,11271.57,9409.87,4.7
843,16,SKU-16-00843,Sony Amet Commodi,Sony,30519.32,20563.78,3.5
844,9,SKU-09-00844,OnePlus Inventore Quaerat,OnePlus,5995.71,4978.44,4.6
845,7,SKU-07-00845,Philips Nisi Dicta,Philips,25495.47,20631.4,3.3
846,25,SKU-25-00846,Puma Suscipit Culpa,Puma,1804.98,1257.86,4.2
847,4,SKU-04-00847,Philips Illum Iste,Philips,16259.09,11488.96,3.8
848,16,SKU-16-00848,Samsung Maxime Iure,Samsung,15592.81,13306.07,4.8
849,27,SKU-27-00849,OnePlus Ullam Alias,OnePlus,16717.36,12125.01,4.8
850,6,SKU-06-00850,Reliance Et Delectus,Reliance,21450.35,14506.0,2.8
851,13,SKU-13-00851,Tata Earum Quo,Tata,23291.13,15053.6,3.8
852,13,SKU-13-00852,Puma Sit Officia,Puma,38256.62,24489.57,4.4
853,9,SKU-09-00853,Puma Mollitia Voluptatibus,Puma,38229.64,24093.48,3.6
854,5,SKU-05-00854,Sony Officiis Earum,Sony,15202.9,10377.36,4.4
855,10,SKU-10-00855,Reliance Est Nobis,Reliance,17742.39,13740.37,4.3
856,18,SKU-18-00856,Tata Inventore Earum,Tata,6858.76,5511.83,4.3
857,22,SKU-22-00857,Adidas Quis Incidunt,Adidas,27868.72,23037.67,4.3
858,6,SKU-06-00858,Boat Aliquid Facere,Boat,19549.24,13608.04,4.3
859,25,SKU-25-00859,Adidas Perspiciatis Fugiat,Adidas,19914.01,14100.78,4.9
860,23,SKU-23-00860,Puma Neque Libero,Puma,26215.25,16888.66,3.8
861,29,SKU-29-00861,Puma Consequatur Aspernatur,Puma,28018.73,20226.79,2.6
862,5,SKU-05-00862,Samsung Esse Officia,Samsung,20818.03,16789.33,4.4
863,6,SKU-06-00863,Nike Natus A,Nike,20811.73,17116.42,2.7
864,26,SKU-26-00864,Nike Excepturi Iusto,Nike,7217.94,5179.62,3.4
865,15,SKU-15-00865,Apple Qui Nihil,Apple,22451.17,15441.11,3.9
866,8,SKU-08-00866,Reliance Eius Delectus,Reliance,21482.57,16213.27,3.8
867,26,SKU-26-00867,Reliance Nisi Incidunt,Reliance,10523.09,7262.2,4.8
868,13,SKU-13-00868,Puma Tenetur Quis,Puma,38014.74,23921.88,3.3
869,18,SKU-18-00869,Samsung Ab Recusandae,Samsung,534.08,422.83,4.1
870,25,SKU-25-00870,Philips Quidem Ad,Philips,32399.39,20766.59,4.3
871,21,SKU-21-00871,Adidas Modi Cumque,Adidas,26387.0,18902.18,4.0
872,25,SKU-25-00872,Reliance Impedit Reprehenderit,Reliance,30919.23,24110.82,2.9
873,22,SKU-22-00873,Apple Nulla Occaecati,Apple,5841.01,4755.72,3.8
874,13,SKU-13-00874,Samsung Perspiciatis Iusto,Samsung,15082.83,10769.84,2.8
875,19,SKU-19-00875,Nike Consequatur Inventore,Nike,327.13,240.56,4.8
876,2,SKU-02-00876,Sony Ab Ab,Sony,32943.83,23222.84,4.4
877,21,SKU-21-00877,OnePlus Nobis Modi,OnePlus,27117.0,21094.19,4.5
878,18,SKU-18-00878,Adidas Distinctio Necessitatibus,Adidas,2811.7,1914.73,3.8
879,6,SKU-06-00879,Boat Ab Facere,Boat,2475.84,1797.59,3.5
880,18,SKU-18-00880,Puma Quia Praesentium,Puma,2985.7,2389.44,3.0
881,11,SKU-11-00881,Adidas Ex Accusamus,Adidas,11339.4,9083.87,4.4
882,17,SKU-17-00882,Philips Consequatur Nesciunt,Philips,37888.93,24916.11,5.0
883,1,SKU-01-00883,Apple Corporis Necessitatibus,Apple,22630.59,16756.57,4.8
884,20,SKU-20-00884,OnePlus Non Corporis,OnePlus,7207.74,6171.3,4.7
885,13,SKU-13-00885,Apple Laboriosam Qui,Apple,13524.71,9708.31,3.2
886,30,SKU-30-00886,Boat Dolore Eligendi,Boat,27126.98,20570.52,4.5
887,15,SKU-15-00887,Philips Ea Laudantium,Philips,1852.5,1191.91,3.0
888,17,SKU-17-00888,Apple Minima Adipisci,Apple,29053.09,23710.47,4.9
889,18,SKU-18-00889,Boat Voluptas Facilis,Boat,333.23,282.53,4.2
890,25,SKU-25-00890,LG Quasi Modi,LG,29013.3,21637.28,2.8
891,18,SKU-18-00891,Reliance Eum Soluta,Reliance,32607.08,21978.07,3.6
892,27,SKU-27-00892,Apple Laborum Quod,Apple,22795.89,18697.58,3.6
893,11,SKU-11-00893,Samsung Ipsum Praesentium,Samsung,2676.82,2279.27,4.5
894,18,SKU-18-00894,Apple Eos Error,Apple,18055.88,14416.56,3.1
895,13,SKU-13-00895,Philips Sit Harum,Philips,21238.6,15792.41,2.5
896,22,SKU-22-00896,Apple Temporibus Ut,Apple,19302.78,13417.38,4.0
897,25,SKU-25-00897,Reliance Placeat Vitae,Reliance,21514.43,14681.64,2.7
898,30,SKU-30-00898,Boat Asperiores Inventore,Boat,4125.4,2742.77,3.3
899,3,SKU-03-00899,Nike Aliquid Architecto,Nike,25801.35,19155.33,3.5
900,22,SKU-22-00900,Samsung Quod Voluptates,Samsung,16544.9,11902.29,2.8
901,13,SKU-13-00901,Boat Temporibus Consequatur,Boat,10685.9,7444.96,3.2
902,29,SKU-29-00902,Reliance Cupiditate Aspernatur,Reliance,25662.69,16233.72,2.5
903,28,SKU-28-00903,Boat Deleniti Hic,Boat,4231.29,3620.21,3.9
904,13,SKU-13-00904,Boat Sint A,Boat,16319.47,13733.38,3.0
905,24,SKU-24-00905,Reliance Explicabo A,Reliance,11569.67,8661.91,4.1
906,17,SKU-17-00906,Sony Incidunt Nesciunt,Sony,5132.05,4107.76,4.6
907,7,SKU-07-00907,Apple Beatae Provident,Apple,6969.17,4615.81,4.6
908,28,SKU-28-00908,Boat Doloribus Libero,Boat,16188.99,11585.5,3.2
909,3,SKU-03-00909,Nike Nam Itaque,Nike,3758.09,2545.24,3.7
910,11,SKU-11-00910,Adidas Nam Cum,Adidas,4757.63,3292.56,2.8
911,20,SKU-20-00911,Apple Temporibus Cupiditate,Apple,29109.33,22512.95,3.6
912,20,SKU-20-00912,Tata Similique Ullam,Tata,10895.14,7711.32,3.9
913,12,SKU-12-00913,Adidas Debitis Ratione,Adidas,29385.28,23970.61,3.3
914,26,SKU-26-00914,LG Doloribus Minima,LG,25651.68,17833.76,3.2
915,12,SKU-12-00915,Sony Distinctio Occaecati,Sony,22114.45,17021.55,3.7
916,15,SKU-15-00916,Adidas Facilis Numquam,Adidas,26549.9,19391.7,2.8
917,21,SKU-21-00917,OnePlus Ipsum Praesentium,OnePlus,2732.69,2141.14,4.6
918,29,SKU-29-00918,Boat Alias Rem,Boat,7387.39,4991.16,4.1
919,24,SKU-24-00919,Apple Dolor Doloribus,Apple,34191.17,22313.42,4.1
920,27,SKU-27-00920,OnePlus Quidem Laudantium,OnePlus,21715.92,14514.63,3.0
921,2,SKU-02-00921,Boat Voluptas Iusto,Boat,10228.61,6589.35,3.8
922,21,SKU-21-00922,Sony Expedita Quidem,Sony,11515.59,9208.88,4.4
923,24,SKU-24-00923,Nike Perspiciatis Maxime,Nike,4722.99,3433.64,2.7
924,12,SKU-12-00924,Boat Praesentium Voluptas,Boat,457.39,363.73,4.9
925,20,SKU-20-00925,Tata Consequatur Quas,Tata,5842.47,4229.5,3.6
926,6,SKU-06-00926,OnePlus Mollitia Assumenda,OnePlus,34320.8,23722.92,4.9
927,24,SKU-24-00927,Reliance Laboriosam Nemo,Reliance,15920.1,12139.24,3.0
928,16,SKU-16-00928,LG Sit Hic,LG,2191.87,1665.24,2.6
929,7,SKU-07-00929,Boat Consequatur Qui,Boat,29798.31,22702.38,3.7
930,15,SKU-15-00930,Samsung Modi Voluptatibus,Samsung,1576.84,1093.63,2.8
931,17,SKU-17-00931,Tata Blanditiis Doloribus,Tata,31670.65,20758.21,3.2
932,18,SKU-18-00932,OnePlus Dolor Tempora,OnePlus,6395.96,4428.86,3.4
933,21,SKU-21-00933,Apple Voluptate Ipsum,Apple,17105.23,12964.91,4.8
934,17,SKU-17-00934,Puma Nisi Quas,Puma,13690.44,8887.16,3.7
935,16,SKU-16-00935,OnePlus Non Repudiandae,OnePlus,408.82,264.28,3.6
936,8,SKU-08-00936,Apple Eveniet Inventore,Apple,16480.52,12912.08,2.9
937,6,SKU-06-00937,Adidas Optio A,Adidas,22901.49,15090.3,4.2
938,14,SKU-14-00938,Adidas Libero A,Adidas,24647.26,18034.37,3.7
939,7,SKU-07-00939,OnePlus Ratione Eius,OnePlus,6275.48,4115.03,2.6
940,2,SKU-02-00940,Sony Quidem Quisquam,Sony,17579.43,14379.81,4.1
941,2,SKU-02-00941,OnePlus Expedita Cumque,OnePlus,4601.7,3756.94,4.8
942,17,SKU-17-00942,Puma Occaecati Dolorum,Puma,21088.02,15024.0,2.5
943,24,SKU-24-00943,Reliance Nam Dignissimos,Reliance,21178.6,16577.45,2.7
944,15,SKU-15-00944,OnePlus Laboriosam Esse,OnePlus,38230.09,24820.12,2.9
945,27,SKU-27-00945,Puma Sequi Laborum,Puma,22705.44,15060.88,4.6
946,6,SKU-06-00946,OnePlus Laborum Pariatur,OnePlus,20971.11,16525.25,4.3
947,11,SKU-11-00947,Philips Debitis Nihil,Philips,17659.99,14953.68,3.4
948,5,SKU-05-00948,Apple Inventore Culpa,Apple,709.8,512.41,4.8
949,22,SKU-22-00949,Puma Natus Ab,Puma,29417.17,20680.2,2.9
950,29,SKU-29-00950,OnePlus Laboriosam Odit,OnePlus,23229.46,15035.36,3.8
951,25,SKU-25-00951,Apple Provident Beatae,Apple,3501.7,2420.43,4.8
952,18,SKU-18-00952,Samsung Atque Saepe,Samsung,33622.44,22434.53,4.1
953,17,SKU-17-00953,Puma Modi Temporibus,Puma,10902.99,9322.4,3.8
954,8,SKU-08-00954,Philips Ab Deleniti,Philips,26113.86,19759.93,4.0
955,24,SKU-24-00955,Reliance Facilis Accusantium,Reliance,19378.09,14445.41,3.1
956,25,SKU-25-00956,LG Debitis Assumenda,LG,27033.8,22761.13,4.0
957,18,SKU-18-00957,Puma Et Sit,Puma,7513.29,6519.34,4.4
958,1,SKU-01-00958,OnePlus Enim Quae,OnePlus,18144.58,13111.26,3.4
