order_id,customer_id,employee_id,payment_id,order_date,order_status
27557,4988,13,27557,2026-03-26,Delivered
27558,5881,72,27558,2024-09-05,Delivered
27559,420,83,27559,2024-12-22,Delivered
27560,7152,95,27560,2025-01-06,Delivered
27561,4107,40,27561,2025-02-18,Delivered
27562,9252,58,27562,2024-11-01,Delivered
27563,3982,26,27563,2025-02-18,Pending
27564,9119,92,27564,2024-11-04,Delivered
27565,3813,43,27565,2025-02-27,Delivered
27566,3884,91,27566,2025-10-29,Delivered
27567,1937,82,27567,2026-05-01,Shipped
27568,8936,51,27568,2025-06-05,Delivered
27569,4957,14,27569,2025-07-13,Returned
27570,5894,29,27570,2025-09-02,Pending
27571,9939,98,27571,2026-01-30,Delivered
27572,2998,9,27572,2025-07-02,Delivered
27573,3187,6,27573,2024-10-15,Delivered
27574,705,8,27574,2026-02-06,Returned
27575,5380,72,27575,2026-01-16,Delivered
27576,8792,37,27576,2026-06-02,Delivered
27577,8879,14,27577,2025-03-22,Delivered
27578,7502,8,27578,2025-12-14,Delivered
27579,7964,56,27579,2025-11-30,Delivered
27580,3051,58,27580,2025-12-21,Pending
27581,1551,42,27581,2025-02-28,Delivered
27582,1264,19,27582,2026-04-30,Delivered
27583,9313,87,27583,2025-09-06,Delivered
27584,6434,7,27584,2025-05-27,Pending
27585,5641,34,27585,2025-08-15,Delivered
27586,8522,86,27586,2025-08-22,Pending
27587,1668,44,27587,2024-10-10,Delivered
27588,7262,33,27588,2026-02-18,Delivered
27589,6950,1,27589,2026-01-03,Delivered
27590,3372,87,27590,2024-09-13,Delivered
27591,2873,23,27591,2025-10-21,Delivered
27592,535,93,27592,2025-02-04,Delivered
27593,3781,49,27593,2025-09-24,Cancelled
27594,6755,53,27594,2026-06-08,Delivered
27595,1944,62,27595,2025-02-05,Delivered
27596,4889,91,27596,2025-02-18,Delivered
27597,1527,85,27597,2026-04-20,Returned
27598,6242,24,27598,2026-04-03,Delivered
27599,6200,3,27599,2026-03-05,Delivered
27600,419,20,27600,2024-10-01,Delivered
27601,9271,79,27601,2024-12-04,Pending
27602,7991,87,27602,2024-08-29,Delivered
27603,6730,9,27603,2024-09-14,Delivered
27604,3075,31,27604,2026-05-09,Delivered
27605,7003,76,27605,2026-04-11,Delivered
27606,8375,51,27606,2025-05-31,Delivered
27607,778,91,27607,2025-10-09,Returned
27608,6217,98,27608,2025-05-20,Delivered
27609,6513,72,27609,2024-08-06,Delivered
27610,9627,6,27610,2026-07-07,Delivered
27611,5919,7,27611,2024-09-12,Delivered
27612,9223,24,27612,2025-07-24,Delivered
27613,167,2,27613,2026-06-01,Delivered
27614,4587,93,27614,2024-09-27,Delivered
27615,3587,41,27615,2024-10-18,Cancelled
27616,4816,27,27616,2025-10-18,Delivered
27617,7517,2,27617,2025-02-10,Delivered
27618,182,88,27618,2026-03-16,Pending
27619,6404,8,27619,2024-11-29,Delivered
27620,5200,28,27620,2024-08-24,Delivered
27621,4315,8,27621,2026-05-22,Shipped
27622,6352,8,27622,2025-01-26,Delivered
27623,9006,21,27623,2026-01-15,Delivered
27624,5526,11,27624,2025-07-21,Delivered
27625,3864,3,27625,2026-03-03,Delivered
27626,1510,99,27626,2025-07-07,Cancelled
27627,7727,58,27627,2025-11-01,Cancelled
27628,6859,12,27628,2024-08-25,Shipped
27629,4185,9,27629,2025-09-13,Delivered
27630,5200,81,27630,2025-09-05,Delivered
27631,7935,69,27631,2026-02-01,Delivered
27632,3921,97,27632,2025-09-19,Delivered
27633,8818,40,27633,2024-10-05,Shipped
27634,7580,48,27634,2025-12-02,Cancelled
27635,3119,24,27635,2025-04-17,Delivered
27636,1848,94,27636,2024-09-02,Cancelled
27637,8390,76,27637,2025-05-19,Delivered
27638,3919,35,27638,2026-03-03,Delivered
27639,7149,92,27639,2024-09-14,Delivered
27640,8606,93,27640,2025-05-30,Delivered
27641,8534,7,27641,2024-08-28,Returned
27642,7949,55,27642,2026-06-17,Delivered
27643,7133,97,27643,2026-01-31,Delivered
27644,1381,26,27644,2025-06-18,Delivered
27645,6822,78,27645,2026-01-01,Delivered
27646,126,63,27646,2025-03-08,Delivered
27647,2869,73,27647,2026-07-04,Cancelled
27648,670,45,27648,2026-05-07,Delivered
27649,593,84,27649,2024-11-30,Cancelled
27650,6447,69,27650,2025-09-13,Delivered
27651,4318,80,27651,2026-04-30,Delivered
27652,5816,74,27652,2026-05-10,Delivered
27653,4517,27,27653,2024-08-28,Delivered
27654,2400,39,27654,2026-05-25,Delivered
27655,7588,25,27655,2025-05-09,Delivered
27656,2427,49,27656,2026-07-18,Delivered
27657,7906,64,27657,2026-04-21,Delivered
27658,519,52,27658,2026-01-06,Delivered
27659,4273,1,27659,2026-07-06,Pending
27660,7976,81,27660,2025-11-11,Delivered
27661,1260,88,27661,2026-05-18,Delivered
27662,8923,34,27662,2025-04-29,Delivered
27663,2717,50,27663,2025-03-31,Delivered
27664,2299,24,27664,2026-07-29,Delivered
27665,4912,1,27665,2026-03-15,Delivered
27666,3058,1,27666,2025-07-30,Delivered
27667,763,15,27667,2026-02-09,Delivered
27668,1445,11,27668,2026-08-01,Delivered
27669,6726,16,27669,2025-10-23,Delivered
27670,7608,83,27670,2025-01-19,Cancelled
27671,921,8,27671,2026-05-11,Delivered
27672,358,14,27672,2025-08-29,Delivered
27673,5491,2,27673,2025-02-27,Delivered
27674,9679,73,27674,2026-07-18,Returned
27675,7477,90,27675,2025-06-16,Delivered
27676,3031,64,27676,2025-02-25,Returned
27677,869,63,27677,2025-03-23,Delivered
27678,5473,39,27678,2024-09-03,Delivered
27679,803,51,27679,2025-02-14,Delivered
27680,3934,11,27680,2026-07-27,Delivered
27681,1192,19,27681,2024-09-12,Delivered
27682,3870,87,27682,2026-01-14,Delivered
27683,8496,28,27683,2026-04-03,Delivered
27684,8415,7,27684,2025-09-07,Delivered
27685,7127,46,27685,2025-07-24,Pending
27686,815,72,27686,2025-02-06,Delivered
27687,9241,79,27687,2026-07-05,Shipped
27688,9290,96,27688,2024-11-28,Delivered
27689,6284,36,27689,2025-10-12,Returned
27690,2653,32,27690,2024-09-09,Delivered
27691,5026,19,27691,2026-02-15,Shipped
27692,9708,35,27692,2025-07-16,Delivered
27693,4944,25,27693,2025-01-21,Delivered
27694,6995,86,27694,2024-10-28,Delivered
27695,6937,10,27695,2025-01-27,Delivered
27696,9760,8,27696,2025-05-05,Delivered
27697,3865,15,27697,2026-02-02,Delivered
27698,4220,51,27698,2026-04-09,Delivered
27699,6602,2,27699,2025-11-13,Delivered
27700,4143,74,27700,2025-12-16,Delivered
27701,5940,47,27701,2025-02-05,Delivered
27702,8146,43,27702,2025-09-10,Cancelled
27703,8169,40,27703,2026-01-31,Delivered
27704,5538,41,27704,2025-08-22,Delivered
27705,432,48,27705,2026-07-21,Delivered
27706,2946,36,27706,2026-07-09,Delivered
27707,5997,39,27707,2025-08-04,Delivered
27708,4488,80,27708,2025-10-16,Delivered
27709,3685,37,27709,2025-06-01,Cancelled
27710,2803,8,27710,2025-03-20,Delivered
27711,53,23,27711,2025-04-22,Delivered
27712,9491,3,27712,2025-10-17,Delivered
27713,3509,21,27713,2025-12-10,Delivered
27714,1731,47,27714,2026-04-30,Delivered
27715,7217,8,27715,2025-11-30,Cancelled
27716,1798,96,27716,2025-03-09,Delivered
27717,347,87,27717,2026-05-11,Delivered
27718,3208,25,27718,2024-11-18,Delivered
27719,6922,74,27719,2026-01-05,Cancelled
27720,6565,22,27720,2025-07-16,Delivered
27721,7137,82,27721,2025-02-04,Delivered
27722,8253,51,27722,2024-08-20,Delivered
27723,4963,37,27723,2025-05-01,Delivered
27724,8702,25,27724,2025-06-12,Pending
27725,3679,51,27725,2026-05-08,Delivered
27726,877,79,27726,2024-10-29,Shipped
27727,2128,12,27727,2025-07-18,Delivered
27728,1598,100,27728,2025-06-26,Delivered
27729,4820,100,27729,2025-04-22,Delivered
27730,6690,58,27730,2026-06-25,Delivered
27731,4028,92,27731,2025-02-08,Delivered
27732,7216,56,27732,2026-03-19,Delivered
27733,6757,71,27733,2025-10-01,Cancelled
27734,4744,48,27734,2026-01-23,Delivered
27735,2821,14,27735,2024-10-18,Delivered
27736,9415,1,27736,2024-08-15,Delivered
27737,6337,93,27737,2025-10-22,Delivered
27738,400,11,27738,2025-10-28,Delivered
27739,5914,6,27739,2025-11-13,Delivered
27740,5917,81,27740,2024-08-17,Delivered
27741,6186,40,27741,2025-01-28,Delivered
27742,9518,58,27742,2026-01-30,Delivered
27743,5194,32,27743,2026-01-22,Delivered
27744,92,75,27744,2026-07-22,Delivered
27745,9748,90,27745,2025-12-20,Pending
27746,4140,57,27746,2024-09-17,Delivered
27747,8945,55,27747,2025-06-23,Delivered
27748,610,62,27748,2026-03-04,Delivered
27749,8305,6,27749,2024-11-13,Delivered
27750,5430,49,27750,2026-04-04,Pending
27751,5620,1,27751,2026-05-18,Delivered
27752,4610,12,27752,2025-02-11,Delivered
27753,5954,55,27753,2024-09-19,Delivered
27754,3516,49,27754,2026-01-11,Delivered
27755,5265,79,27755,2025-07-28,Delivered
27756,5982,74,27756,2026-05-30,Delivered
27757,9011,63,27757,2026-01-03,Delivered
27758,9149,16,27758,2025-09-13,Delivered
27759,8440,23,27759,2024-12-27,Delivered
27760,1942,17,27760,2025-03-14,Delivered
27761,4111,5,27761,2025-06-09,Delivered
27762,2342,3,27762,2026-06-18,Delivered
27763,2234,42,27763,2026-04-10,Delivered
27764,9601,91,27764,2024-09-06,Delivered
27765,6443,10,27765,2025-05-17,Delivered
27766,3870,9,27766,2026-04-04,Pending
27767,6153,3,27767,2025-09-11,Delivered
27768,3895,99,27768,2025-08-26,Delivered
27769,3992,67,27769,2026-07-20,Delivered
27770,7405,69,27770,2024-10-18,Delivered
27771,7977,57,27771,2025-08-31,Delivered
27772,1160,2,27772,2025-10-27,Returned
27773,6667,56,27773,2026-05-08,Delivered
27774,8474,31,27774,2026-07-09,Delivered
27775,7623,1,27775,2025-06-16,Cancelled
27776,3752,57,27776,2024-08-21,Delivered
27777,4618,3,27777,2025-08-20,Delivered
27778,7203,38,27778,2025-12-01,Delivered
27779,8448,42,27779,2026-01-26,Delivered
27780,3894,34,27780,2026-01-25,Shipped
27781,9448,73,27781,2026-05-01,Returned
27782,3685,34,27782,2026-04-13,Cancelled
27783,7448,81,27783,2025-01-13,Delivered
27784,188,74,27784,2026-06-21,Cancelled
27785,6586,9,27785,2025-12-20,Pending
27786,7322,71,27786,2025-06-07,Shipped
27787,6331,26,27787,2025-09-27,Delivered
27788,9275,47,27788,2025-07-27,Delivered
27789,6558,74,27789,2025-09-25,Delivered
27790,416,12,27790,2025-10-16,Pending
27791,2491,66,27791,2025-03-25,Delivered
27792,6938,36,27792,2024-11-10,Delivered
27793,5981,3,27793,2025-08-01,Delivered
27794,4595,31,27794,2025-02-10,Delivered
27795,9061,21,27795,2025-02-05,Shipped
27796,6353,66,27796,2026-08-03,Delivered
27797,5600,43,27797,2026-02-28,Delivered
27798,7602,30,27798,2024-09-28,Delivered
27799,3478,2,27799,2025-05-05,Pending
27800,2903,41,27800,2025-02-15,Delivered
27801,3315,87,27801,2025-08-18,Delivered
27802,9881,66,27802,2025-06-10,Delivered
27803,102,43,27803,2026-06-24,Delivered
27804,3839,3,27804,2026-02-27,Delivered
27805,991,1,27805,2026-03-16,Delivered
27806,5713,1,27806,2026-04-18,Delivered
27807,6614,13,27807,2024-12-22,Delivered
27808,719,27,27808,2024-09-14,Delivered
27809,8815,55,27809,2025-01-09,Delivered
27810,8145,9,27810,2025-06-22,Delivered
27811,7678,17,27811,2026-06-04,Shipped
27812,9907,91,27812,2024-10-07,Cancelled
27813,3289,55,27813,2025-03-03,Returned
27814,5425,48,27814,2025-11-02,Delivered
27815,7787,94,27815,2026-05-21,Pending
27816,1831,13,27816,2025-11-27,Delivered
27817,1796,39,27817,2025-12-09,Delivered
27818,5401,40,27818,2025-08-03,Delivered
27819,624,84,27819,2025-06-18,Delivered
27820,5033,73,27820,2025-02-16,Delivered
27821,3017,53,27821,2026-03-01,Delivered
27822,2352,3,27822,2025-11-28,Shipped
27823,3519,98,27823,2025-06-27,Delivered
27824,6175,48,27824,2026-03-21,Delivered
27825,5052,9,27825,2024-08-29,Delivered
27826,2441,38,27826,2025-05-11,Delivered
27827,6238,28,27827,2026-02-08,Delivered
27828,6748,18,27828,2025-06-17,Delivered
27829,482,100,27829,2025-12-19,Delivered
27830,4266,9,27830,2025-05-21,Delivered
27831,1256,43,27831,2024-12-10,Delivered
27832,1354,17,27832,2024-09-17,Delivered
27833,5732,52,27833,2025-01-06,Delivered
27834,8397,56,27834,2025-10-10,Delivered
27835,4178,77,27835,2024-12-25,Delivered
27836,6473,7,27836,2026-01-20,Delivered
27837,5499,92,27837,2026-06-23,Pending
27838,730,1,27838,2026-08-03,Delivered
27839,3760,69,27839,2024-12-24,Delivered
27840,9136,41,27840,2025-09-14,Delivered
27841,3141,12,27841,2024-09-03,Shipped
27842,1488,34,27842,2025-09-08,Delivered
27843,3807,24,27843,2025-01-10,Delivered
27844,2281,56,27844,2025-09-21,Returned
27845,7626,87,27845,2026-03-31,Delivered
27846,1325,20,27846,2025-10-09,Delivered
27847,7064,30,27847,2025-08-14,Delivered
27848,3621,17,27848,2026-08-04,Cancelled
27849,7920,51,27849,2024-10-24,Delivered
27850,4334,40,27850,2026-01-15,Delivered
27851,2970,39,27851,2025-08-23,Delivered
27852,8589,53,27852,2025-10-29,Delivered
27853,2518,70,27853,2026-01-25,Delivered
27854,1246,5,27854,2025-10-15,Delivered
27855,2157,1,27855,2025-03-18,Shipped
27856,4164,17,27856,2026-04-07,Delivered
27857,9942,66,27857,2024-09-16,Delivered
27858,7663,44,27858,2024-08-14,Delivered
27859,5873,4,27859,2026-04-04,Delivered
27860,9401,4,27860,2025-05-17,Delivered
27861,7502,48,27861,2025-03-15,Delivered
27862,8410,67,27862,2025-01-17,Delivered
27863,8267,42,27863,2024-08-11,Delivered
27864,9219,41,27864,2025-10-21,Delivered
27865,3410,74,27865,2025-07-13,Cancelled
27866,1418,100,27866,2025-10-23,Returned
27867,5900,22,27867,2024-11-20,Delivered
27868,7544,21,27868,2025-10-13,Delivered
27869,1076,69,27869,2025-06-30,Delivered
27870,763,35,27870,2025-02-12,Delivered
27871,546,89,27871,2025-03-23,Delivered
27872,3221,56,27872,2025-01-02,Delivered
27873,2878,23,27873,2025-05-25,Delivered
27874,7333,16,27874,2026-06-29,Delivered
27875,9726,11,27875,2025-02-05,Delivered
27876,4070,42,27876,2025-05-18,Delivered
27877,2619,97,27877,2025-04-18,Delivered
27878,6484,33,27878,2025-03-14,Delivered
27879,7190,58,27879,2025-04-17,Delivered
27880,7058,23,27880,2025-11-01,Delivered
27881,7893,32,27881,2025-11-08,Shipped
27882,4375,52,27882,2026-02-01,Delivered
27883,6754,61,27883,2025-11-18,Delivered
27884,187,56,27884,2025-01-14,Delivered
27885,5316,89,27885,2026-07-17,Delivered
27886,1488,17,27886,2026-01-25,Delivered
27887,8935,53,27887,2024-08-11,Delivered
27888,1301,35,27888,2025-07-06,Delivered
27889,153,15,27889,2025-11-27,Cancelled
27890,5881,78,27890,2024-12-19,Delivered
27891,241,68,27891,2025-06-27,Pending
27892,7296,21,27892,2025-04-11,Delivered
27893,8744,29,27893,2025-12-31,Delivered
27894,3667,7,27894,2026-04-20,Delivered
27895,1470,77,27895,2025-05-29,Delivered
27896,9037,13,27896,2025-07-22,Delivered
27897,7190,70,27897,2026-03-30,Pending
27898,2534,70,27898,2026-07-06,Delivered
27899,4764,6,27899,2026-02-13,Delivered
27900,5622,77,27900,2024-11-04,Delivered
27901,1545,1,27901,2025-10-03,Delivered
27902,7842,2,27902,2024-08-13,Delivered
27903,1797,48,27903,2025-11-28,Shipped
27904,3463,85,27904,2026-02-07,Delivered
27905,2665,85,27905,2025-02-17,Pending
27906,2166,23,27906,2024-11-19,Cancelled
27907,6877,28,27907,2026-03-14,Delivered
27908,583,34,27908,2026-08-04,Delivered
27909,5576,85,27909,2025-06-04,Delivered
27910,3746,81,27910,2025-07-14,Delivered
27911,7527,84,27911,2026-06-04,Cancelled
27912,6865,44,27912,2024-08-12,Delivered
27913,8704,69,27913,2026-04-14,Delivered
27914,6404,76,27914,2025-06-15,Shipped
27915,280,48,27915,2025-02-11,Delivered
27916,6202,13,27916,2024-12-02,Delivered
27917,1695,79,27917,2026-08-04,Delivered
27918,3928,9,27918,2024-10-31,Delivered
27919,571,40,27919,2025-11-24,Shipped
27920,1865,99,27920,2025-08-21,Delivered
27921,2145,50,27921,2025-03-17,Pending
27922,5609,48,27922,2025-07-05,Delivered
27923,4269,73,27923,2024-08-09,Delivered
27924,1365,4,27924,2026-06-06,Delivered
27925,709,1,27925,2026-07-10,Delivered
27926,1927,17,27926,2025-12-20,Pending
27927,6652,59,27927,2025-12-01,Delivered
27928,9180,76,27928,2026-05-09,Delivered
27929,1406,4,27929,2025-03-20,Delivered
27930,4900,41,27930,2025-04-19,Pending
27931,3901,3,27931,2024-08-12,Delivered
27932,1672,5,27932,2025-06-15,Delivered
27933,2967,70,27933,2025-11-23,Delivered
27934,4240,50,27934,2026-03-10,Delivered
27935,4370,51,27935,2025-12-03,Delivered
27936,3684,69,27936,2024-11-23,Delivered
27937,4116,31,27937,2025-08-13,Shipped
27938,9934,10,27938,2025-11-30,Delivered
27939,2897,46,27939,2026-06-06,Delivered
27940,8401,22,27940,2024-08-26,Delivered
27941,8165,68,27941,2024-08-09,Shipped
27942,3713,7,27942,2025-01-17,Delivered
27943,9071,91,27943,2026-04-12,Delivered
27944,4393,3,27944,2024-12-07,Delivered
27945,4051,18,27945,2025-12-14,Shipped
27946,2512,38,27946,2024-12-30,Delivered
27947,4420,56,27947,2025-03-02,Returned
27948,9251,70,27948,2024-11-20,Delivered
27949,144,60,27949,2026-07-03,Delivered
27950,4779,46,27950,2025-06-04,Delivered
27951,2818,77,27951,2024-12-24,Delivered
27952,8418,96,27952,2025-12-23,Delivered
27953,8564,79,27953,2025-12-12,Delivered
27954,7068,52,27954,2025-02-09,Delivered
27955,5335,15,27955,2026-01-17,Delivered
27956,5813,92,27956,2026-02-14,Delivered
27957,8384,84,27957,2025-01-10,Delivered
27958,9383,63,27958,2025-10-28,Delivered
27959,6317,14,27959,2025-12-18,Delivered
27960,5173,56,27960,2024-12-11,Delivered
27961,6737,5,27961,2025-10-06,Delivered
27962,4177,70,27962,2024-10-17,Delivered
27963,2074,64,27963,2026-03-17,Delivered
27964,2488,92,27964,2026-01-28,Delivered
27965,542,54,27965,2025-06-21,Delivered
27966,4280,47,27966,2025-07-18,Delivered
27967,9132,27,27967,2025-03-18,Delivered
27968,1335,92,27968,2025-11-30,Delivered
27969,3597,96,27969,2026-02-10,Delivered
27970,1450,14,27970,2025-12-20,Delivered
27971,2637,5,27971,2026-02-07,Delivered
27972,3802,28,27972,2026-04-19,Shipped
27973,879,78,27973,2024-12-11,Delivered
27974,930,47,27974,2025-09-23,Delivered
27975,2357,49,27975,2025-03-27,Returned
27976,4378,27,27976,2024-10-20,Delivered
27977,8860,23,27977,2026-02-09,Delivered
27978,7355,85,27978,2025-08-05,Delivered
27979,2861,24,27979,2025-03-09,Delivered
27980,577,86,27980,2026-04-28,Returned
27981,2229,20,27981,2026-05-14,Cancelled
27982,7287,66,27982,2024-10-15,Delivered
27983,5557,2,27983,2026-05-20,Delivered
27984,711,36,27984,2026-05-28,Delivered
27985,5343,36,27985,2026-05-18,Delivered
27986,246,95,27986,2025-01-30,Returned
27987,5553,74,27987,2024-11-21,Delivered
27988,2371,20,27988,2026-06-25,Cancelled
27989,937,69,27989,2026-05-02,Pending
27990,3343,10,27990,2026-07-29,Delivered
27991,8099,29,27991,2025-06-06,Cancelled
27992,4434,52,27992,2024-11-01,Delivered
27993,8335,39,27993,2025-10-21,Delivered
27994,8706,21,27994,2025-09-25,Delivered
27995,8271,86,27995,2025-03-20,Delivered
27996,7357,99,27996,2025-10-28,Delivered
27997,5216,9,27997,2024-09-01,Pending
27998,1143,71,27998,2025-10-06,Delivered
27999,6198,61,27999,2025-01-26,Pending
28000,2712,19,28000,2025-11-11,Delivered
28001,7344,25,28001,2026-03-02,Delivered
28002,3919,25,28002,2026-06-17,Delivered
28003,2513,9,28003,2025-04-22,Shipped
28004,3603,85,28004,2024-12-29,Delivered
28005,2190,6,28005,2024-12-17,Delivered
28006,7062,17,28006,2025-05-24,Cancelled
28007,7435,13,28007,2025-01-11,Delivered
28008,1066,17,28008,2024-10-11,Delivered
28009,8354,82,28009,2025-02-13,Delivered
28010,5045,38,28010,2025-07-20,Delivered
28011,3186,77,28011,2024-08-06,Delivered
28012,9089,10,28012,2026-05-08,Cancelled
28013,5375,19,28013,2024-11-09,Delivered
28014,2226,21,28014,2025-10-07,Returned
28015,8451,69,28015,2024-11-05,Delivered
28016,9030,29,28016,2024-10-11,Delivered
28017,7302,62,28017,2026-01-28,Delivered
28018,852,9,28018,2024-12-12,Shipped
28019,8286,51,28019,2026-03-15,Delivered
28020,8470,36,28020,2024-12-20,Delivered
28021,1264,99,28021,2025-06-14,Cancelled
28022,2844,1,28022,2024-12-21,Delivered
28023,2081,7,28023,2025-06-10,Delivered
28024,3464,44,28024,2025-06-26,Delivered
28025,3315,75,28025,2026-04-23,Delivered
28026,3034,53,28026,2024-12-06,Delivered
28027,118,31,28027,2025-03-29,Delivered
28028,2418,10,28028,2024-09-14,Delivered
28029,4223,9,28029,2025-09-25,Pending
28030,9193,21,28030,2024-12-26,Delivered
28031,8684,37,28031,2025-08-17,Delivered
28032,66,35,28032,2025-09-24,Cancelled
28033,7632,27,28033,2025-02-20,Delivered
28034,9503,78,28034,2025-05-07,Pending
28035,7813,22,28035,2025-07-13,Delivered
28036,9925,44,28036,2025-10-02,Delivered
28037,7241,66,28037,2026-03-12,Delivered
28038,9909,53,28038,2025-03-11,Delivered
28039,7412,38,28039,2026-06-16,Cancelled
28040,7998,30,28040,2025-03-14,Delivered
28041,8093,83,28041,2024-08-27,Delivered
28042,3480,50,28042,2024-12-05,Delivered
28043,2596,30,28043,2026-04-15,Delivered
28044,3975,45,28044,2026-03-26,Pending
28045,7078,6,28045,2025-02-09,Delivered
28046,9265,85,28046,2025-11-01,Delivered
28047,5744,53,28047,2024-12-02,Delivered
28048,7689,38,28048,2026-06-03,Delivered
28049,8283,70,28049,2025-12-03,Returned
28050,20,61,28050,2026-01-19,Delivered
28051,5322,95,28051,2024-09-20,Shipped
28052,7312,37,28052,2025-06-02,Delivered
28053,5738,87,28053,2026-06-03,Pending
28054,6644,93,28054,2026-04-14,Cancelled
28055,5315,20,28055,2025-12-20,Delivered
28056,6905,38,28056,2025-10-26,Delivered
28057,9134,37,28057,2025-02-08,Delivered
28058,3615,17,28058,2024-08-07,Delivered
28059,2197,43,28059,2025-12-17,Cancelled
28060,2859,56,28060,2025-08-17,Delivered
28061,1957,1,28061,2025-12-16,Delivered
28062,7454,89,28062,2025-10-02,Cancelled
28063,5167,48,28063,2024-11-26,Delivered
28064,5026,48,28064,2025-07-11,Delivered
28065,6916,82,28065,2025-04-30,Delivered
28066,5725,86,28066,2026-06-09,Delivered
28067,376,38,28067,2026-06-13,Delivered
28068,2856,3,28068,2025-07-10,Delivered
28069,1555,74,28069,2024-09-23,Delivered
28070,9073,83,28070,2025-10-25,Delivered
28071,7458,20,28071,2024-10-25,Delivered
28072,3600,27,28072,2026-06-10,Delivered
28073,6211,46,28073,2026-01-11,Delivered
28074,1750,55,28074,2025-05-23,Delivered
28075,6687,66,28075,2024-09-16,Pending
28076,2807,67,28076,2025-11-28,Delivered
28077,9727,100,28077,2024-08-20,Delivered
28078,8727,30,28078,2025-08-04,Delivered
28079,197,97,28079,2026-03-25,Delivered
28080,8345,77,28080,2024-08-21,Delivered
28081,7755,12,28081,2025-10-06,Delivered
28082,115,61,28082,2025-06-14,Delivered
28083,1609,91,28083,2024-12-01,Delivered
28084,1624,96,28084,2025-06-18,Returned
28085,8950,74,28085,2024-10-18,Delivered
28086,6352,79,28086,2025-08-02,Delivered
28087,4290,92,28087,2025-03-02,Cancelled
28088,3668,13,28088,2026-08-03,Delivered
28089,7970,25,28089,2024-11-08,Delivered
28090,6850,80,28090,2025-02-03,Delivered
28091,5994,44,28091,2024-08-30,Delivered
28092,4936,32,28092,2026-07-03,Delivered
28093,344,28,28093,2025-09-03,Delivered
28094,1261,14,28094,2025-12-08,Delivered
28095,8064,16,28095,2026-03-16,Delivered
28096,602,96,28096,2024-12-22,Delivered
28097,8880,32,28097,2026-02-13,Delivered
28098,4164,57,28098,2025-09-27,Delivered
28099,642,48,28099,2025-03-19,Delivered
28100,5080,33,28100,2025-02-16,Delivered
28101,2630,73,28101,2025-03-26,Delivered
28102,6841,20,28102,2025-02-02,Delivered
28103,4471,63,28103,2025-03-22,Delivered
28104,1247,42,28104,2024-09-10,Delivered
28105,6683,32,28105,2025-07-11,Delivered
28106,6944,77,28106,2025-06-01,Delivered
28107,223,69,28107,2025-04-14,Delivered
28108,4625,92,28108,2024-08-06,Delivered
28109,1141,3,28109,2025-06-27,Delivered
28110,4331,97,28110,2024-09-01,Delivered
28111,6395,17,28111,2025-09-27,Delivered
28112,1889,85,28112,2025-11-11,Delivered
28113,2518,35,28113,2026-03-29,Delivered
28114,2446,23,28114,2026-02-23,Delivered
28115,4954,9,28115,2024-11-12,Delivered
28116,5583,96,28116,2025-10-06,Delivered
28117,245,2,28117,2025-04-20,Delivered
28118,3838,87,28118,2024-08-30,Delivered
28119,9661,88,28119,2024-10-18,Delivered
28120,5788,78,28120,2026-08-01,Delivered
28121,1868,76,28121,2024-08-10,Delivered
28122,4668,80,28122,2025-06-10,Shipped
28123,6150,20,28123,2025-10-16,Shipped
28124,5546,79,28124,2025-05-26,Delivered
28125,3788,85,28125,2026-02-01,Delivered
28126,2962,20,28126,2024-11-24,Delivered
28127,2302,39,28127,2026-07-22,Delivered
28128,7871,39,28128,2025-01-24,Delivered
28129,9304,81,28129,2025-03-07,Delivered
28130,1348,75,28130,2024-10-16,Shipped
28131,9768,94,28131,2025-02-10,Delivered
28132,6526,30,28132,2026-03-15,Delivered
28133,2793,26,28133,2026-04-04,Delivered
28134,6899,94,28134,2025-01-21,Pending
28135,3836,11,28135,2025-01-07,Delivered
28136,5430,40,28136,2025-10-15,Delivered
28137,4896,56,28137,2025-08-17,Delivered
28138,6995,19,28138,2024-11-23,Delivered
28139,9508,72,28139,2025-01-26,Delivered
28140,570,73,28140,2024-12-29,Delivered
28141,6344,5,28141,2025-09-03,Delivered
28142,6424,52,28142,2026-03-29,Delivered
28143,6056,87,28143,2026-03-05,Cancelled
28144,993,39,28144,2025-08-04,Pending
28145,9029,65,28145,2024-09-19,Delivered
28146,6630,39,28146,2025-08-09,Delivered
28147,3369,98,28147,2025-12-05,Delivered
28148,2480,67,28148,2025-01-02,Delivered
28149,5091,23,28149,2026-02-01,Delivered
28150,5292,67,28150,2025-08-13,Delivered
28151,3158,87,28151,2025-02-01,Shipped
28152,8622,5,28152,2025-04-10,Delivered
28153,7236,34,28153,2024-08-26,Delivered
28154,787,81,28154,2025-05-20,Delivered
28155,3623,87,28155,2026-02-24,Delivered
28156,6319,60,28156,2026-02-27,Delivered
28157,110,11,28157,2025-03-01,Shipped
28158,6861,61,28158,2026-07-06,Delivered
28159,2863,54,28159,2024-09-21,Pending
28160,8527,85,28160,2025-01-09,Delivered
28161,9552,70,28161,2025-12-25,Delivered
28162,6567,38,28162,2024-09-26,Returned
28163,9534,49,28163,2026-02-24,Delivered
28164,6764,15,28164,2025-02-02,Delivered
28165,1918,42,28165,2026-05-27,Delivered
28166,2183,32,28166,2025-07-03,Delivered
28167,5313,65,28167,2026-04-17,Delivered
